id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.84078E+15,Mh6Osktq0,5774389184,财经女侠云疏,市场恐慌低开，竞价仅有391家红盘，具体的原因应该懂得都懂了，北向一大早也是大幅流出60多亿，不过好的一点是虽然低开的多，但是跌停几乎没有了。指数大幅低开然后直接补了上次的跳空缺口，触发了市场的抄底盘，所以各个热点板块都有人抄，有个比较明显的现象是带可转债的抄底盘要多于不带转债的，说明了当下市场活跃的短线资金还是以套利为主，都不愿意把风险留给明天。市场只有抄底盘没有追高买盘的情况下，形成的现象就是热点板块轮动，每个板块都是套个利就走，中字头回流又抽了其它板块的流动性，玩不转的选手最好的方式是看戏，玩得转的宣州最好的方式是可转债T0套利。预防药、治疗药、方舱和ICU逐渐被市场所认可，经过周末的发酵，大家似乎也意识到了想要放开，最需要的是做好各种前置准备，否则一切都是情绪上头的空谈。不知道下午会不会回落，如果这里能扛得住，那接下来就是一波小的上升阶段了，而且如果指数下午能收红K，这几天板块指数还能连续收红K的就可以重视起来，说白了就是找逆势抗跌的板块，市场一旦反弹，这种也最容易跟着市场起来。周末消极信息和疫情发酵的利空下，A50九点开盘直线跳水，市场竞价集体低开冰点开盘，修复回暖的方向很多，一是医药，二是低位的地产延续，三是赛道反核光储、电力拉升，还有国改中国交建，中国科传发散的传媒线，放开线的酒店旅游，以及跨境支付、信创。在恐慌释放后理应市场是降了一个层级，但盘面依旧出现多板块的轮动，更加分散了资金、板块的合力导致哪哪都不强。高位品种可进一步减仓，观望分化之后有无资金低切的合力板块。周末消极信息和疫情发酵的利空下，A50九点开盘直线跳水，市场竞价集体低开冰点开盘，修复回暖的方向很多，一是医药，二是低位的地产延续，三是赛道反核光储、电力拉升，还有国改中国交建，中国科传发散的传媒线，放开线的酒店旅游，以及跨境支付、信创。在恐慌释放后理应市场是降了一个层级，但盘面依旧出现多板块的轮动，更加分散了资金、板块的合力导致哪哪都不强。高位品种可进一步减仓，观望分化之后有无资金低切的合力板块。周末复杂消息面下，a50开盘跳水，三大指数大幅低开，情绪小冰点，开盘医药率先借消息脉冲，放舱尚荣医疗t字、中设冲板，贵州百灵二连，疫情复苏酒店旅游等也有异动，盘中冲高回落，地产低开高走，南国置业换手二连，中交地产弱转强，围绕中国科传的一字，中字头持续活跃，中国出版二连，整体盘面还是轮动状态，指数顺势补缺后有承接已然不错，可以逐渐试错。#11月财经新势力#,,,,11月财经新势力,0,0,136,2022/11/28 13:53,,,,
4.84078E+15,Mh6O8yHsO,1130290042,京历1997,【疫情为什么在这里这么难崴鼓】世界杯激战正酣，世界所有的球迷绕世界、满大街的都嗨翻天了，而我们却被关在家里。人们看着赛场人挤人没有任何防护的现场和大街小巷狂欢的球迷，再往往楼下看看自己被封闭了不知多少天的小区和满大街被要求关闭的商店，心里真是五味杂陈。为什么同样被疫情扫荡过，但结果却不尽相同？只因我们与其它国家有一点不同，就是人口密度超级的大，这是世界绝无仅有的。我们人口基数是世界最大的国家，加上这么多年来大搞大城市和超大城市化建设，人为的把全国人民集中到一个相对有限的空间，致使在相等的空间内，我们的人数远远多于国外，所以病毒在我们这儿的传播效率非常非常高。相反我们的医疗资源又是世界最低的，如果瞬间大面积感染病毒，那点相对有限的医疗资源会立马瘫痪。美国3.27亿的人口分布在与我们差不太多的土地上。唯独一个最大的城市纽约850万人，其它大城市比纽约人口少一半还多，它们100万以上人口的城市没几个。反观我们，一线城市2000万人以上，就是我们的三线城市人口数量都比美国纽约多很多。我们还有一个特点，本来我们的城市人口就2000万以上，我们还要在在这个城市把人口人为的集中到一个特定的小区，使人口密度密上加密。如我们这个城市的天通苑小区，有300万人。天通苑在美国也能排上第三大城市。这就是我们现状，你说我们能不封控吗？为什么我们要建这么多大城市和超大城市？地方为了快速发展，只有一条路，就是卖地、盖楼、卖楼。本地人消化房的能力有限，就放开外地人买房、买车、上学、工作的各种限制，使外地人口毫无节制的疯狂的涌入大城市，这就造成我们今天无法很好解决疫情的根本原因。人口密度不降，疫情就不会在短时间内得到有效的解决。如果再有其它的病毒来袭，我们依然会遇到同样的难题。有句话说的非常好：该来的总要来的，欠的账总要还的。地方毫无节制的卖地、卖房，透支了未来，未来肯定会给你回报的。有人说：现在病毒都变弱了，该放开了。您说的不无道理。但是你想过没有，我们有1.85亿老年人。老年人得个普通感冒扛过去都难，别说这种比普通流感病毒厉害的多的新冠病毒了。而且这些老年人又都集中在大城市和超大城市。南欧17个国家1.8亿人，我们比南欧17个国家的老年人还多。这就是我们现状。我以前也说过，我们的各种砖家非常多，提出了各种解决疫情的方法，这些方法都是西医的疗法，只治表面的病，不治本。当务之急，同时也是一劳永逸的办法就是疏散人口，还一个城市和地区本来人口自然增长的规律，各个地方根据需要适当引进人口，千万不要毫无节制的大水漫灌式引入外来人口。房地产绑架了经济，疫情绑架了经济。这二者是有联系的。没有疯狂的房地产，就不会有这么大的疫情，就不会有这么难治理的疫情。我们敬爱的伟人说：备战备荒为人民。老人家说过的话都应验了。以后我会继续解读老人家这句话对我们今天的现实指导意义。,,,,,0,0,0,2022/11/28 13:52,新版微博 weibo.com,,,
4.84078E+15,Mh6NXAtZs,2153619340,韋言清理師,疫情，只有放开才会结束，代价很大；但不放开，代价也很大。光明会共济会的计划，逃不掉的，另外就是疫苗核酸既得利益者也会想方设法让你没完没了的。这一波男权社会的人类的品质彻底沦丧了。想想我们每一个人，刚出生时，都是带着纯真美好降临地球，我刚毕业去广州时，看见路上翻垃圾桶的都让我很难受，我无法接受有人受难的世界…用了三年的时间，清理自己的头脑观念、杂念才走出来的…有手有脚的，自己不争气还连累他人的难受的同情心，该。,,,,,0,0,1,2022/11/28 13:52,,,,
4.84078E+15,Mh6NTvCOa,6074194148,Beauty婻,不做核酸就不会阳，什么时候国家才能放开，一有了核酸检测就到处有，没有核酸机构的时候就没事，你们是还没赚到棺材本吗？？听不到民生的怨声载道嘛#重庆市政府新闻发布会##重庆疫情##重庆市教委#老百姓怨声载道，你们听不到吗？！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！？！？！？！？！？！？！？！？？？？？？？？？？？？？？？？？,,,,"重庆市政府新闻发布会,重庆疫情,重庆市教委",1,3,41,2022/11/28 13:51,iPhone,['https://wx2.sinaimg.cn/large/006D4Hnmgy1h8ksnb6sltj30go0gzdgi.jpg'],,
4.84076E+15,Mh6sKE5lG,3273708733,疯执人,1.今日小区临时管控结束了，我去街上溜了一圈，发现街上的商家又少了几家。常去买菜的超市要再封闭三天才开始营业。2.要说这几年给我印象最深的体会，是家乡的很多人都变穷了，生活水平下降了许多。今年正月初八，我坐上从村里通往邯郸的客车，准备在邯郸坐高铁来北京。一同坐上客车的还有小我七八岁的同村弟弟们，记忆中的他们还是在村道上追逐打闹的小孩，一转眼也成了一米七左右的小伙。我以为他们要去上学，问过后才知道要去上海工厂打工。一同随行的还有位四十左右的大人，他在上海打工已有几年，这次前往上海还多了一项重要的任务，负责照顾这群十六七岁孩子们的安全。出于上海离家乡较远，北京离家乡近且也有很多工厂的缘由，我疑惑的问他们：“为什么不来北京呢？北京不也有很多厂子？”“上海打工挣的钱多，比北京要多一两千。”我得到了这样的回复。随后便一路无言，到邯郸后，我在一公交站点与他们告别，提前下了车，准备坐公交前往邯郸高铁站。过了将近一月，上海便因为疫情，全城封控。在每周一次与家人视频通话的时刻，我顺便打听了一下前往上海打工的小伙儿们的情况。“别说赚钱了，现在家里面都还得给他们转钱。吃喝住都是自己花钱，还不知道啥时候能离开上海嘞。”我妈这样说到。再后来，上海解封，他们回家待了一段时间，来北京找了一份厂工。今年下半年，因为各地疫情防控的升级，收入受到影响的人更多。表姐夫是一个电焊工，常年跟着包工队在南方跑，这一个多月因为表姐要生二胎回家一趟。本来计划回家就待几天，到现在还在家呆着，因为县里和市里的防疫政策而走不了。他们这种焊工是没有合同的，也没啥假期，干一天给一天钱。在家待着的这段时间，意味着只出不进。在石家庄工作的一个远亲舅舅，他是做室内设计的。做这份工作需要跑施工现场，这段时间因为经常居家，收入也大幅度减少。发生在家乡的这样的例子有很多很多，好多亲人都是做的服务行业，同时也背负着房贷。这几年由于大环境的影响，收入大幅度减少，负债还起来也艰难，时常需要他人帮忙周转，以度过眼前的困难。3.要说接下来国家怎么防疫？我不知道。但我希望能够较早的有序的逐步放开，原因有以下几点：（1）出于刚刚第2点谈到的身边现状，我希望能逐渐放开。因为没有收入，人们就无法满足日常的各项开销，尤其对于那些有大额房贷的家庭来说；（2）最近一些数据表明，新冠得重症的机率和死亡率开始减弱，对健康的中青年人群危害较小。而这部分人是家庭各方面，尤其是经济方面的主力；（3）三年的疫情管控，加上地方的层层加码，导致人们的疲惫感、焦虑感不断上升。很多人因为长期的管控，心理上也出现了问题，持不同观点人群的矛盾不断增加。4.当然，以上所说的放开也不是一放了之，而是要科学管理、有序放开。同时也要注重加强对老幼群体、基础疾病及重症疾病等群体的防护。5.以上仅为个人的一点儿小体会，如给您带来困扰，敬请谅解！,,,,,0,2,3,2022/11/28 12:59,realme X2Pro超能武士,,,
4.84076E+15,Mh6seuX3p,5088073343,宋绍辉律师,#武汉疫情防控#封则封死，放则放开，不封死也不放开算什么事？铁皮不要钱？,,,,武汉疫情防控,0,0,8,2022/11/28 12:58,微博搜索,,,
4.84076E+15,Mh6rx4Ual,6543195215,369AXF963,#每天摸鱼打卡##花式摸鱼现场#最近的疫情防控，到处传着阴谋论。我想说，阴谋谈不上，可能有一些不法分子在发财。但是国家不愿意放开，肯定不是为了钱财吧，一定还是为何国家利益，也就是广大人民。所以相信政府，配合政府，这才是我们老百姓要做的。,,,,"每天摸鱼打卡,花式摸鱼现场",0,0,0,2022/11/28 12:56,HUAWEI P50,,,
4.84076E+15,Mh6qKikEH,2678924563,飞天尾巴兔,秦皇岛#秦皇岛#那些坏分子利用私营资本核酸检测机构制造话题，让私营核酸机构造假，从而抓住人民群众挑起人民与政府的矛盾，进一步打击疫情防控，然后达到他们的目的取消核酸检测，再逐步放开防控。毕竟这些坏分子很擅长利用人民的弱点扰乱社会。,,,,秦皇岛,0,24,43,2022/11/28 12:54,秦皇岛超话,,,
4.84076E+15,Mh6qCExyW,3929400751,我的头发超多的,我一直都不支持躺平，其实我也不认为外面那种叫躺平。我个人觉得难点在医疗分级制度的落实，而不是现在的形式主义。社区卫生服务站能不能给普通人治病的信心，不会不论大病小病全都只能去大医院看。别的方面我不了解所以不谈，就没有疫情，秋冬换季的医院都是超负荷一床难求。医疗有保障，我才支持放开,,,,,1,0,0,2022/11/28 12:54,iPhone客户端,,,
4.84076E+15,Mh6q5ut0S,2477383517,JangGajun,希望破病毒赶快变异成共生型号。这样不用担心老人和孩子，就可以大胆放开，而不是豁出老人和孩子去对抗！也希望，疫情过后，国家把发国难财的，通通枪毙！,,,,,0,0,1,2022/11/28 12:53,HUAWEI P50 Pro,['https://wx2.sinaimg.cn/large/93a9df5dly1h8kqytxi9dj21mo268hdt.jpg'],,
4.84076E+15,Mh6pUxlhS,6480189953,小屁孩下雨的天空,搞了这么久，有几点可以确定。1.病毒是全球性了，中国一个国家搞不定全球二百多个国家的病毒。2.中国国门不可能关闭，中国不可能隔绝外国人，也不可能隔绝外国货，因为中国是第一贸易大国。中国也无法阻止侯鸟携病毒飞入。3.以上两点决定，中国必然也只能与病毒共存。4.现在的病毒是三年来致死和重症最弱的，再弱的可能性很低，而变强的可能性更高。5.所以说从医学角度来说，现在是放开实现群体免疫的良机。而由疫苗加放开后自然感染获得的混合群体免疫，已被众多国家证明是结束疫情的目前唯一途径。再不放开，后面若病毒变强，将错失良机，代价更大。6.现在政策再乱，保经济都不会错。店一旦关了，再开就难了，用牺牲经济抗疫，将适得其反，且不可持续。放开后，还得拼经济。,,,,,0,0,2,2022/11/28 12:52,Xiaomi 12 Pro,,,
4.84076E+15,Mh6pRjvQy,2662144953,龙哥有好股,"下午好，欢迎回来！资本市场最能反应当下的时事，今天早上为什么旅游酒店会大涨?资金是很聪明的，那就是放开会比原计划时间点提前，为什么会提前?周末大家有没有刷，疫情控制不住，各地老百姓苦不堪言，这些高层难道就没有看到吗?难道他们就不会想吗?为什么疫情近期达到失控的这种地步，这么大的事几乎没有干预，除了一些特别极端的，在战龙看来，近期看似很乱，但迎来曙光的时间快了，疫情需要来一场全民大辩论，才能让老百姓正确认识到奥密克戎，否则，开放只会遥遥无期;放开提前预期，你说炒股炒的就是预期，要是真等到开放的那一步,是不是该兑现了?反正今天早上龙哥觉得是一个不错的买点，你们觉得呢?那具体关些什么?医药暂时不要去了，特别是检测，后面可能大家就不需要做核酸了;感冒药、连花清瘟等这些有可能还会出现需求量大增,但是经过思想工作以后，抢购现象或许会缓解，逻辑明牌博弈也不容易，大跌低吸安全边际更高一-些;信创今天资金回流，下午看深桑达、中国软件会不会带板块起来;赛道股也会回流，板块上来看，买点出现了，就看你们敢不敢下手;好了，逻辑给大家说明白了，要不要-起低吸活捉大长腿，大家说了算哦。#财经#",,,,财经,0,0,1,2022/11/28 12:52,iPhone客户端,,,
4.84076E+15,Mh6pK0QY9,1794749693,太原交警,【中共太原市委太原市人民政府致全体市民朋友的一封信】市民朋友们：大疫当前，风雨同舟。我们正在进行着只有依靠全体市民才能胜利的抗疫之战。本轮疫情来势迅猛、点多面广、多链并发。面对这场三年来冲击最为强烈、形势最为复杂、处置难度最大的疫情，全市上下守望相助、众志成城、共战疫情，特别是在临时静默期间，广大市民主动克服困难、全力支持奉献，为防止疫情风险扩散作出积极贡献。每个人都离不了，每个人都了不起。在此，向你们致以崇高的敬意和真挚的感谢！迎泽区、尖草坪区已于今日有序解除临时静默管理。两个区有序解除静默管理，为全市恢复生产生活秩序作出了示范，释放了能量，也为其余的区决战决胜、尽快实现社会面基本清零创造了条件。但解静不等于解防，放开不等于放松。疫情防得住，经济才能稳得住，人民生活才能平平安安，经济社会发展才能平稳健康。最终打赢这场疫情防控攻坚战，最可贵的是信心，最需要的是同心，每个人都是其中重要一环。广大市民朋友们要齐心协力，共同打赢这场大仗硬仗。一篙松劲退千寻。内防反弹、外防输入、动态清零、高效统筹的任务依然繁重。广大市民要倍加珍惜来之不易的抗疫成果，更加自觉地落实好各项防疫措施，爱护自己，呵护家人，守护小区，共创无疫社区、无疫单位、无疫环境。太原是一座英雄的城市。530万英雄儿女一定能以城为家、团结一心、共克时艰，以“抗疫有我、温暖有我”的实际行动守护美好家园。我们坚信，胜利可期，因为有你！中共太原市委太原市人民政府2022年11月28日,,,,,1,9,37,2022/11/28 12:52,iPhone客户端,,,
4.84086E+15,Mh90H3rrV,5936235044,橘子味西瓜q,偶然在抖音上看到一个视频。看完后很有感触。有很多话想说，但好像一句也说不出。世界上没有任何一个国家会像中国一样始终把人民群众放在首位，从疫情暴发开始，所有确诊患者的医疗费用都是由国家承担，国家花费了难以想象的人力、物力和财力，只为保障人民群众的安全。有人说，早就该放开了。但是他有没有想过，放开之后，确诊人数将会激增，随之而来的可能是医疗机构的“瘫痪”，也可能是大多数平凡家庭无法预支的医疗费用。有人说，新冠病毒毒性已经降低了，这一切，都没有必要。确实，从生物学的角度去看，所记载的病毒种类大多数在传播过程中都存在毒性降低的特点，但随之而来的是具有更强的感染能力。但是，不是所有的病毒都会遵循这样一个规律，新冠病毒如何变异，我们也无从知晓，再者，本就属于RNA病毒的新冠，拥有着更强的变异能力，其致病性也无从知晓。更有甚者，将一系列本就充满争议的社会性事件如此次某火灾归咎为国家疫情防控的缺陷，质疑官方的回复而仅仅根据网传视频和言论肆无忌惮地造谣、扭曲事实。国家政策永远都是为人民考虑。防疫确实会给人民带来许多不便，但其背后，国家也在为此承受着巨大的经济损失。防疫无错，错的是某些地方机构或部门过度防疫、不合理防疫，错的是带上防疫话题、利用社会性事件造谣、传谣的人，错的是将一切问题归咎于“防疫”、自以为站在道德最高点去评判社会事件并恶意误导舆论从而传播各种负面消息的人。我们的国家和党一直都在努力带动人民抗击疫情。我们的人民也一定要坚持下来，积极配合打赢这场艰难的战争，特别是青年，一定要立场坚定，永远相信党和国家！L橘子味西瓜q的微博视频,,,,,0,0,2,2022/11/28 19:28,iPhone客户端,,"http://fb.video.weibocdn.com/o8/GnaUBiWGlx0818K8dNX201041200zQV30E018.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1671730082&ssig=rFf9p5Dv%2B9&KID=unistore,video",
4.84086E+15,Mh90t5IiS,1496216010,冲锋陷阵钱老师,看到很多人在说防控的乱象，确实问题很多。但是他们把出问题的点错误归因了，他们觉得是防疫本身错了。其实根本的问题来自于，一方面今年流行的毒株感染力更强，另外一方面就是上头把指南改宽松了。实际现在的四处开花是因为放松的结果，如果真的严格防疫，大概率和去年一样，大部分地区都没有疫情。指南放松了，传染必然是无孔不入的。很多四五线城市，乡镇，基本都没有防范的能力，尤其前两年也没有受到考验，所以根本无法对付今年四处漏风的疫情。既然无法对付，那就只有层层加码，如果这样还防不住，那也可以减轻责任了。很多理客中指责层层加码，却看不到问题的本质。以现在病毒的传染力以及宽松的指南，无力的地方基层，别说不层层加码了，就算层层加码，也是扛不住的。选择只有两个，要么继续让指南严格起来，要么就直接放开。并没有所谓的“不加码的精准防疫”这个选项。,,,,,0,0,1,2022/11/28 19:28,新版微博 weibo.com,,,
4.84086E+15,Mh90fgMpR,2579709781,囍叭,#核酸检测或遭经济垄断化#发国难财吃人血馒头都三年了才第一次发现吗？没有免费核酸又要求24不做就给你黄这钱也就你们能赚得心安理得不放开永远没有自由疫情永远不会停从第一天就开始喊的清零大概在我死去那天都不可能实现,,,,核酸检测或遭经济垄断化,0,0,6,2022/11/28 19:27,iPhone 12,,,
4.84086E+15,Mh8ZvtItF,3578996600,一只织梦阿,今天下午跟领导讨论了很久，现在疫情工作是越来越难做了，大家都以为基层是拿鸡毛当令箭，谁谁不服就咔把你带走或者拿权力压人，其实对我们而言这就是份工作，大家能配合就已经谢天谢地了。所以网上那些关于某地社区领导与群众起冲突的视频我都懒得评论，大家看到的视频背后可以说拍摄者一定骂了很久，因为我就亲身经历过而现在挑起对立面的人越来越多，包括最近的qy、yx，我不能说公安局在其中查出不少不法分子。我不能说那些人抨击的假阳是一个正常的流程，异常不等于确诊，还有复核，每个确诊都要经过两轮核酸才能确定。我不能说国家已经在逐步放开，这个信号只要完整看了20条的发布会就能知道。我不能说美国长期新冠患者部分人丧失了劳动力，后遗症是真实存在的。现在国家保护老人孩子成了他们嘲讽的理由，说实话我看着都寒心，谁不知道全面放开就能解决一切，可到时候谁又来对那些死去的人、对这个医疗体系瘫痪的国家负责呢？,,,,,0,1,1,2022/11/28 19:26,iPhone客户端,,,
4.84086E+15,Mh8ZqslmD,6052338989,TAO--韜,疫情之下的最真实反馈，被封的一次又一次。看到一个抖音，有个退休的大爷接受采访，我退休了，有退休金，哪怕再封三年都不怕，但是小区旁边的摊贩呢，小店呢，他们怎么生活？失业，倒闭，被迫回老家，这就是他们的生活！昨天，接到我姐的电话，瘫痪在床七八年的外婆去世了，因为疫情她的儿子儿媳孙子女婿外孙等等都无法回去，只有在家一直照顾她的女儿也就是我妈操持着给她办着葬礼。生老病死，人间百态。只能祈祷着外婆一路走好，能原谅我们，也保佑我们活着的人能平平安安。底层人民盼放开已久，放开依然是遥遥无期,,,,,0,1,1,2022/11/28 19:25,iPhone客户端,['https://wx3.sinaimg.cn/large/006BAZQNgy1h8l1utto5ij30ny0i0gnp.jpg'],,
4.84086E+15,Mh8Z3DKbg,5724036807,要当自己的月亮,家里就剩我一个人了，把屋子各种收拾，收拾的服服帖帖的现在瘫在沙发上吃着外卖喝着饮料！！真的好爽还在花店订了花，我真的很期待十二月份呀！买了很多防护口罩，满满的安全感不过最近总是觉得头疼嗓子干，我怕我?了，但是每天都在做核酸检测检测结果又都是阴性，最近也胖了不少，没办法嘛，作为一个全面放开的疫情重灾区，除了做好防护。剩下的只能拼自身抵抗力了,,,,,0,1,1,2022/11/28 19:24,Android,['https://wx4.sinaimg.cn/large/006fntsjly1h8l26mutosj335s1s0qv5.jpg'],,
4.84086E+15,Mh8Z2aekV,1749309233,匈牙利投资人瞿磊,2020年我国65岁以上老龄人口达到1.91亿，占总人口比重为13.5%，全球每4个老年人中就有一个中国人。（转）疫情放开，将很艰难，仅老人就是法国总人口的2.7倍，英国总人口的2.5倍。从防疫到抗疫的过渡期，我认为最保守也不会少于一年。要有心理准备。#海外抗疫日记#,,匈牙利,,海外抗疫日记,1,3,7,2022/11/28 19:24,匈贸署iPhone客户端,,,
4.84075E+15,Mh5YK21hL,1781866371,三思逍遥,放开的潜在代价2022年1月31日，美国总死亡人数约92万，现在已经110万多人，也就是说今年美国死于各种奥密克戎变异株的人数约18万人了。美国总人口3.3亿人，中国总人口14亿。这笔账并不那么难算。当然，或许中国人体质强或者特殊，或者灭活病毒疫苗效力超乎想象的强悍，我们可以只死几万人的情况下，感染一波，全民获得奥密克戎最新变异株的抗体#科学抗击疫情##准备迎接硬着陆#,,,,"科学抗击疫情,准备迎接硬着陆",20,59,112,2022/11/28 11:45,微博 weibo.com,"['https://wx4.sinaimg.cn/large/6a351f83ly1h8kowhyuh5j20ty0frdj8.jpg', 'https://wx1.sinaimg.cn/large/6a351f83ly1h8kp1xedd7j20no0ckwff.jpg']",,
4.84075E+15,Mh5YFyH65,6471986542,外星人秦老板,昨晚看到很多“要自由”的视频一些狗官把疫情防控搞的乌烟瘴气国家这么大政策一层层的下传就会变了味是应该要改变但是这时候也不是喊国外就是香的时候每个国家都有它自己存在的问题抖音好多配阴阳怪气的音乐播放着在国外自由的视频TMD并且如果真的要放开大家真的就做好了被感染还是要自行居家隔离的准备了吗,,,,,0,3,3,2022/11/28 11:45,iPhone客户端,,,
4.84075E+15,Mh5Yxiog4,5517677645,一哥股市论金,今日看盘经济数据与疫情的关系今年前十个月，我国的进出口大幅增加了9.5%出口顺差5.2万亿人民币，大增了43%外贸这10个月，赚了老外很多钱，但这个钱，主要是被广东，浙江，江苏，福建，上海，北京，成都，重庆，这些发达省份，以及发达省会城市的对外贸易企业赚了，这些外贸企业的老板们发财后，对豪车购买也增多了，今年我国的奔驰，宝马，奥迪的销量是大增的奔驰，今年前十个月，国内累计销量56.5万辆，大增了11%其中27%的奔驰，还是从德国进口的，宝马，今年前十个月，国内累计销量是51.6万辆，大增10%奥迪，今年前十个月，国内累计销量是48.7万辆，大增5.7%所以，疫情发生三年，外贸制造企业，外贸公司的日子是好过的，但可惜的是外贸体系的公司的就业总人口，占全国就业总人口的比重，不到20%剩下还有80%多的人口，做其他方面的工作，我国的餐饮业，旅游业，国内其他消费行业，大部分都停滞增长了，部分还出现了衰退，所以如果不放开的话，就给他们发高补贴，如果慢慢放开的话，他们的生意会好一些，收入会提高，补贴不用发。慢慢放开后，国家要建设很多个方舱医院，需要很多建设资金。#股票##投资##财经##上证指数#,,,,"股票,投资,财经,上证指数",0,0,51,2022/11/28 11:45,今日看盘超话,,,
4.84075E+15,Mh5XPiTZg,7452788320,#NAME?,sb疫情耽误了多少人的计划放开算了,,,,,0,0,0,2022/11/28 11:43,iPhone客户端,,,
4.84074E+15,Mh5XFg8CU,3550501777,目光流转成诗,"其实朋友们在群里聊疫情的时候我很少发表意见，因为经济账，生命账，精神账,ect各有各的算法，每个人的境遇不同，当下面对的困难也就不同，大家都想迫切解决眼下的问题，以后会出什么事以后再说吧，但是困难是动态的，也是会叠加的。封控不一定好，但是放开了以后会应死尽死也是可以预见的。所以不管立场是什么，诉求是什么，看现在的状况我觉得是要做好一些物质和思想上准备的，“每个人是自己生命健康的第一责任人”很多事无法控制，无法左右，但是至少顾好自己的家人朋友，毕竟我身边有人是支气管炎咽喉炎，有的有糖尿病，有的呼吸道做过手术，有的是护士在一线超负荷工作，有的家里刚添宝宝。单纯认为得了一定是无症状，没有后遗症，不会发生医疗挤兑，这种是没有做好开放的心理准备的。该来的总会来，能不感染就不感染，能少感染一次就少感染一次吧。",,,,,0,0,4,2022/11/28 11:43,三星Note10＋ 5G,['https://wx3.sinaimg.cn/large/d3a05b91gy1h8koz2jy3gj20k00k0aax.jpg'],,
4.84074E+15,Mh5XCgCrB,1654302995,醒世o,针对疫情各种传闻是铺天盖地，但市场中的一些先知先觉的迹象我们也要去重视，所谓的无风不起浪也是一个监测点。除了熟知的中药、新冠药继续炒作之外，今天的旅游酒店、航空机场、影视传媒等也在涨幅榜前列，是不是有准备全面放开的准备了？最少也有进一步放松核酸检测的消息，所以也不要过分的去渲染疫情带来的负面消息打压股市的情绪，应该会逐步放松的。,,,,,0,1,1,2022/11/28 11:43,微博 weibo.com,,,
4.84074E+15,Mh5Wzhd8d,5790988124,已经在要饭了良民版,@小王的新记事簿：回复@已经在要饭了良民版:能放开为什么一开始不放？国家三年疫情防疫成果到你那成了限制你正常生活？像你这么自私的人确实应该去所谓“自由”国度,,,"小王的新记事簿,已经在要饭了良民版",,0,2,1,2022/11/28 11:40,iPhone客户端,,,
4.84074E+15,Mh5WpuVFw,3218965637,呵呵哒那个呵呵,竟然有躺废说，疫情严重地区看不了病是因为医院没放开，思想没转换，求求你们了，你们知道你们自己脖子上是脑袋么？,,,,,0,0,0,2022/11/28 11:40,,,,
4.84073E+15,Mh5yr8hlW,6979939102,luccicciccc,在医疗水平明显差距且医疗资源人均少的情况下...疫情封控还是放开对于一些人来说付出的代价没差别。,,,,,0,2,0,2022/11/28 10:41,vivo X Note,,,
4.84073E+15,Mh5ylwmLw,7334991115,新媒体资讯社区,#奥密克戎变异株2到3天传一代#最近看到太多太多舆论了，三体中“人类不感谢逻辑”的做法开始愈演愈烈。国家用实际行动保护了我们三年，这三年国家政策不敢放松，又有谁知道这疫情背后，国家的付出呢？看到太多太多的报道，这真的是一场简单的疫情吗？我发现老美在乌克兰研究新冠，并且最近也拿出证据表明老美正在研究致死率80%的新冠病毒，早前美某大学也被曝光研究致死率更高的新冠病毒，如果这些致死率更高的病毒又被老美放出来，会是什么后果？我个人认为这是一场生物战。最近网络上到处都是境外过来带节奏的，煽动国内一些无知的人，我希望大家冷静思考一下吧，如果真的能放开，国家何至于如此紧张？死亡率如果高了，医疗体系崩溃了，我相信这些煽动开放的，又会蹦出来对国家指责吧？人类不感谢逻辑多么讽刺的比喻，这就是人性最真实的写照吧。,,,,奥密克戎变异株2到3天传一代,0,2,2,2022/11/28 10:40,小米10S,['https://wx2.sinaimg.cn/large/0080oSgjly1h8kn6qevisj314a0qo436.jpg'],,
